ANG,BTSW,DRC,LES,MAL,MOZ,NAM,STAF,SWA,TAN,ZAM,ZIM
1523.680061,357.1683003,1404.261885,68.82853572,273.7165753,1943.527632,172.5372965,29006.294,69.09479698,962.534455,2064.903766,1209.269817
1508.458685,358.7522013,1390.233482,68.14094713,270.9821805,1926.401468,170.8136702,28766.033,68.40454847,952.9188544,2074.060804,1214.632453
1504.605168,358.7522013,1386.681985,67.96687392,270.289928,1910.318873,170.3773087,28490.647,68.22980187,950.4845231,2074.060804,1214.632453
1487.457035,329.4501385,1370.877833,67.19224876,267.2094071,1910.318873,168.4355017,28255.844,67.45218009,939.6517573,1904.656241,1115.424041
1443.33429,318.3628819,1330.213201,65.19911122,259.2831193,1924.652938,163.4391647,28238.642,65.45133215,911.7786733,1840.557276,1077.885757
1431.773742,308.0675607,1319.55871,64.67689163,257.2063621,1898.679917,162.1300804,28948.061,64.92709237,904.4756799,1781.036744,1043.028741
1426.186156,318.3628819,1314.40905,64.42448604,256.2025982,1878.649947,161.4973576,29869.077,64.67371035,900.9459072,1840.557276,1077.885757
1433.7005,345.2890881,1321.334458,64.76392823,257.5524883,1876.96001,162.3482611,32064.777,65.01446567,905.6928454,1996.226255,1169.050199
1525.606818,369.839468,1406.037634,68.91557231,274.0627015,1988.565855,172.7554772,33126.131,69.18217027,963.7516205,2138.159826,1252.17077
1701.712511,388.0542539,1568.341072,76.87071806,305.6986389,2085.908922,192.6971965,31438.472,77.16809027,1075.000564,2243.465307,1313.840831
1623.293469,374.5911508,1496.068109,73.32832883,291.6113038,2084.845157,183.8172421,29446.859,73.61199742,1025.461929,2165.630818,1268.258611
1489.191105,318.3628819,1372.475996,67.27058115,267.5209184,2049.261726,168.631863,27062.089,67.5308155,940.7471986,1840.557276,1077.885757
1311.158684,287.4769182,1208.396837,59.22840015,235.5388602,1977.950286,148.4719663,24788.703,59.45752355,828.2811084,1661.995678,973.3147089
1158.174116,295.396393,1067.40241,52.31769489,208.0564424,1876.624953,131.1484189,23315.928,52.52008443,731.6381703,1707.780685,1000.127788
1056.634008,287.4769182,973.8204912,47.73086784,189.8155982,1830.297991,119.6502993,22739.411,47.91551336,667.4935676,1661.995678,973.3147089
1012.703833,299.3561304,933.3333364,45.74642917,181.923904,1797.52687,114.6757683,22412.457,45.92339795,639.7421333,1730.673189,1013.534327
999.2165278,287.4769182,920.9030962,45.13717299,179.5010206,1781.085429,113.1485033,22326.657,45.31178488,631.2219743,1661.995678,973.3147089
993.6290004,294.6044576,915.7534903,44.88477005,178.4972674,1773.282174,112.5157872,22841.618,45.05840552,627.6922388,1703.202255,997.4465208
1012.703833,298.564195,933.3333364,45.74642917,181.923904,1771.592236,114.6757683,24363.705,45.92339795,639.7421333,1726.094758,1010.85306
1060.487524,304.1078233,977.3719882,47.90494102,190.5078506,1761.564409,120.0866607,27875.28,48.09025994,669.9278987,1758.14424,1029.622202
1215.591479,330.2420941,1120.319696,54.91138441,218.3709987,1784.803925,137.6502015,30401.85,55.12380756,767.9096891,1909.234788,1118.105376
1406.918577,384.0945165,1296.651564,63.55412007,252.7413363,1885.297944,159.3155505,29700.518,63.79997741,888.7742517,2220.572804,1300.434292
1487.457035,374.5911508,1370.877833,67.19224876,267.2094071,1918.977223,168.4355017,29943.818,67.45218009,939.6517573,2165.630818,1268.258611
1533.31385,354.7924639,1413.140628,69.26371869,275.4472062,1919.962171,173.6282,29709.717,69.53166344,968.6202826,2051.168299,1201.225914
1523.680061,357.1683003,1404.261885,68.82853572,273.7165753,1943.527632,172.5372965,29386.415,69.09479698,962.534455,2064.903766,1209.269817
1508.458685,358.7522013,1390.233482,68.14094713,270.9821805,1926.401468,170.8136702,29096.223,68.40454847,952.9188544,2074.060804,1214.632453
1504.605168,358.7522013,1386.681985,67.96687392,270.289928,1910.318873,170.3773087,28803.792,68.22980187,950.4845231,2074.060804,1214.632453
1487.457035,329.4501385,1370.877833,67.19224876,267.2094071,1910.318873,168.4355017,28436.753,67.45218009,939.6517573,1904.656241,1115.424041
1443.33429,318.3628819,1330.213201,65.19911122,259.2831193,1924.652938,163.4391647,28255.365,65.45133215,911.7786733,1840.557276,1077.885757
1431.773742,308.0675607,1319.55871,64.67689163,257.2063621,1898.679917,162.1300804,28494.701,64.92709237,904.4756799,1781.036744,1043.028741
1426.186156,318.3628819,1314.40905,64.42448604,256.2025982,1878.649947,161.4973576,28952.211,64.67371035,900.9459072,1840.557276,1077.885757
1433.7005,345.2890881,1321.334458,64.76392823,257.5524883,1876.96001,162.3482611,30743.458,65.01446567,905.6928454,1996.226255,1169.050199
1525.606818,369.839468,1406.037634,68.91557231,274.0627015,1988.565855,172.7554772,31895.476,69.18217027,963.7516205,2138.159826,1252.17077
1701.712511,388.0542539,1568.341072,76.87071806,305.6986389,2085.908922,192.6971965,30757.615,77.16809027,1075.000564,2243.465307,1313.840831
1623.293469,374.5911508,1496.068109,73.32832883,291.6113038,2084.845157,183.8172421,29228.022,73.61199742,1025.461929,2165.630818,1268.258611
1489.191105,318.3628819,1372.475996,67.27058115,267.5209184,2049.261726,168.631863,27385.869,67.5308155,940.7471986,1840.557276,1077.885757
1311.158684,287.4769182,1208.396837,59.22840015,235.5388602,1977.950286,148.4719663,24993.858,59.45752355,828.2811084,1661.995678,973.3147089
1158.174116,295.396393,1067.40241,52.31769489,208.0564424,1876.624953,131.1484189,23746.719,52.52008443,731.6381703,1707.780685,1000.127788
1056.634008,287.4769182,973.8204912,47.73086784,189.8155982,1830.297991,119.6502993,23353.709,47.91551336,667.4935676,1661.995678,973.3147089
1012.703833,299.3561304,933.3333364,45.74642917,181.923904,1797.52687,114.6757683,22832.136,45.92339795,639.7421333,1730.673189,1013.534327
999.2165278,287.4769182,920.9030962,45.13717299,179.5010206,1781.085429,113.1485033,22569.03,45.31178488,631.2219743,1661.995678,973.3147089
993.6290004,294.6044576,915.7534903,44.88477005,178.4972674,1773.282174,112.5157872,22661.357,45.05840552,627.6922388,1703.202255,997.4465208
1012.703833,298.564195,933.3333364,45.74642917,181.923904,1771.592236,114.6757683,23217.685,45.92339795,639.7421333,1726.094758,1010.85306
1060.487524,304.1078233,977.3719882,47.90494102,190.5078506,1761.564409,120.0866607,24076.962,48.09025994,669.9278987,1758.14424,1029.622202
1215.591479,330.2420941,1120.319696,54.91138441,218.3709987,1784.803925,137.6502015,25592.91,55.12380756,767.9096891,1909.234788,1118.105376
1406.918577,384.0945165,1296.651564,63.55412007,252.7413363,1885.297944,159.3155505,27666.083,63.79997741,888.7742517,2220.572804,1300.434292
1487.457035,374.5911508,1370.877833,67.19224876,267.2094071,1918.977223,168.4355017,29161.391,67.45218009,939.6517573,2165.630818,1268.258611
1533.31385,354.7924639,1413.140628,69.26371869,275.4472062,1919.962171,173.6282,29224.886,69.53166344,968.6202826,2051.168299,1201.225914
1523.680061,357.1683003,1404.261885,68.82853572,273.7165753,1943.527632,172.5372965,28692.142,69.09479698,962.534455,2064.903766,1209.269817
1508.458685,358.7522013,1390.233482,68.14094713,270.9821805,1926.401468,170.8136702,28361.783,68.40454847,952.9188544,2074.060804,1214.632453
1504.605168,358.7522013,1386.681985,67.96687392,270.289928,1910.318873,170.3773087,27929.743,68.22980187,950.4845231,2074.060804,1214.632453
1487.457035,329.4501385,1370.877833,67.19224876,267.2094071,1910.318873,168.4355017,27685.539,67.45218009,939.6517573,1904.656241,1115.424041
1443.33429,318.3628819,1330.213201,65.19911122,259.2831193,1924.652938,163.4391647,27299.093,65.45133215,911.7786733,1840.557276,1077.885757
1431.773742,308.0675607,1319.55871,64.67689163,257.2063621,1898.679917,162.1300804,27266.117,64.92709237,904.4756799,1781.036744,1043.028741
1426.186156,318.3628819,1314.40905,64.42448604,256.2025982,1878.649947,161.4973576,27955.406,64.67371035,900.9459072,1840.557276,1077.885757
1433.7005,345.2890881,1321.334458,64.76392823,257.5524883,1876.96001,162.3482611,30061.623,65.01446567,905.6928454,1996.226255,1169.050199
1525.606818,369.839468,1406.037634,68.91557231,274.0627015,1988.565855,172.7554772,31395.853,69.18217027,963.7516205,2138.159826,1252.17077
1701.712511,388.0542539,1568.341072,76.87071806,305.6986389,2085.908922,192.6971965,29990.734,77.16809027,1075.000564,2243.465307,1313.840831
1623.293469,374.5911508,1496.068109,73.32832883,291.6113038,2084.845157,183.8172421,28277.85,73.61199742,1025.461929,2165.630818,1268.258611
1489.191105,318.3628819,1372.475996,67.27058115,267.5209184,2049.261726,168.631863,26448.245,67.5308155,940.7471986,1840.557276,1077.885757
1311.158684,287.4769182,1208.396837,59.22840015,235.5388602,1977.950286,148.4719663,24676.581,59.45752355,828.2811084,1661.995678,973.3147089
1158.174116,295.396393,1067.40241,52.31769489,208.0564424,1876.624953,131.1484189,23386.729,52.52008443,731.6381703,1707.780685,1000.127788
1056.634008,287.4769182,973.8204912,47.73086784,189.8155982,1830.297991,119.6502993,22371.479,47.91551336,667.4935676,1661.995678,973.3147089
1012.703833,299.3561304,933.3333364,45.74642917,181.923904,1797.52687,114.6757683,21779.591,45.92339795,639.7421333,1730.673189,1013.534327
999.2165278,287.4769182,920.9030962,45.13717299,179.5010206,1781.085429,113.1485033,21534.38,45.31178488,631.2219743,1661.995678,973.3147089
993.6290004,294.6044576,915.7534903,44.88477005,178.4972674,1773.282174,112.5157872,21678.929,45.05840552,627.6922388,1703.202255,997.4465208
1012.703833,298.564195,933.3333364,45.74642917,181.923904,1771.592236,114.6757683,22012.025,45.92339795,639.7421333,1726.094758,1010.85306
1060.487524,304.1078233,977.3719882,47.90494102,190.5078506,1761.564409,120.0866607,22576.96,48.09025994,669.9278987,1758.14424,1029.622202
1215.591479,330.2420941,1120.319696,54.91138441,218.3709987,1784.803925,137.6502015,24015.385,55.12380756,767.9096891,1909.234788,1118.105376
1406.918577,384.0945165,1296.651564,63.55412007,252.7413363,1885.297944,159.3155505,26420.52,63.79997741,888.7742517,2220.572804,1300.434292
1487.457035,374.5911508,1370.877833,67.19224876,267.2094071,1918.977223,168.4355017,28414.608,67.45218009,939.6517573,2165.630818,1268.258611
1533.31385,354.7924639,1413.140628,69.26371869,275.4472062,1919.962171,173.6282,28792.535,69.53166344,968.6202826,2051.168299,1201.225914
1523.680061,357.1683003,1404.261885,68.82853572,273.7165753,1943.527632,172.5372965,28357.794,69.09479698,962.534455,2064.903766,1209.269817
1508.458685,358.7522013,1390.233482,68.14094713,270.9821805,1926.401468,170.8136702,27990.709,68.40454847,952.9188544,2074.060804,1214.632453
1504.605168,358.7522013,1386.681985,67.96687392,270.289928,1910.318873,170.3773087,27506.602,68.22980187,950.4845231,2074.060804,1214.632453
1487.457035,329.4501385,1370.877833,67.19224876,267.2094071,1910.318873,168.4355017,26960.488,67.45218009,939.6517573,1904.656241,1115.424041
1443.33429,318.3628819,1330.213201,65.19911122,259.2831193,1924.652938,163.4391647,26516.612,65.45133215,911.7786733,1840.557276,1077.885757
1431.773742,308.0675607,1319.55871,64.67689163,257.2063621,1898.679917,162.1300804,26755.727,64.92709237,904.4756799,1781.036744,1043.028741
1426.186156,318.3628819,1314.40905,64.42448604,256.2025982,1878.649947,161.4973576,27576.329,64.67371035,900.9459072,1840.557276,1077.885757
1433.7005,345.2890881,1321.334458,64.76392823,257.5524883,1876.96001,162.3482611,29649.388,65.01446567,905.6928454,1996.226255,1169.050199
1525.606818,369.839468,1406.037634,68.91557231,274.0627015,1988.565855,172.7554772,31093.421,69.18217027,963.7516205,2138.159826,1252.17077
1701.712511,388.0542539,1568.341072,76.87071806,305.6986389,2085.908922,192.6971965,29845.735,77.16809027,1075.000564,2243.465307,1313.840831
1623.293469,374.5911508,1496.068109,73.32832883,291.6113038,2084.845157,183.8172421,27768.413,73.61199742,1025.461929,2165.630818,1268.258611
1489.191105,318.3628819,1372.475996,67.27058115,267.5209184,2049.261726,168.631863,25502.407,67.5308155,940.7471986,1840.557276,1077.885757
1311.158684,287.4769182,1208.396837,59.22840015,235.5388602,1977.950286,148.4719663,23385.175,59.45752355,828.2811084,1661.995678,973.3147089
1158.174116,295.396393,1067.40241,52.31769489,208.0564424,1876.624953,131.1484189,22243.963,52.52008443,731.6381703,1707.780685,1000.127788
1056.634008,287.4769182,973.8204912,47.73086784,189.8155982,1830.297991,119.6502993,21624.244,47.91551336,667.4935676,1661.995678,973.3147089
1012.703833,299.3561304,933.3333364,45.74642917,181.923904,1797.52687,114.6757683,21414.209,45.92339795,639.7421333,1730.673189,1013.534327
999.2165278,287.4769182,920.9030962,45.13717299,179.5010206,1781.085429,113.1485033,21425.228,45.31178488,631.2219743,1661.995678,973.3147089
993.6290004,294.6044576,915.7534903,44.88477005,178.4972674,1773.282174,112.5157872,21750.943,45.05840552,627.6922388,1703.202255,997.4465208
1012.703833,298.564195,933.3333364,45.74642917,181.923904,1771.592236,114.6757683,23530.875,45.92339795,639.7421333,1726.094758,1010.85306
1060.487524,304.1078233,977.3719882,47.90494102,190.5078506,1761.564409,120.0866607,27291.983,48.09025994,669.9278987,1758.14424,1029.622202
1215.591479,330.2420941,1120.319696,54.91138441,218.3709987,1784.803925,137.6502015,29784.542,55.12380756,767.9096891,1909.234788,1118.105376
1406.918577,384.0945165,1296.651564,63.55412007,252.7413363,1885.297944,159.3155505,29322.45,63.79997741,888.7742517,2220.572804,1300.434292
1487.457035,374.5911508,1370.877833,67.19224876,267.2094071,1918.977223,168.4355017,29593.134,67.45218009,939.6517573,2165.630818,1268.258611
1533.31385,354.7924639,1413.140628,69.26371869,275.4472062,1919.962171,173.6282,29656.577,69.53166344,968.6202826,2051.168299,1201.225914
1523.680061,357.1683003,1404.261885,68.82853572,273.7165753,1943.527632,172.5372965,29580.977,69.09479698,962.534455,2064.903766,1209.269817
1508.458685,358.7522013,1390.233482,68.14094713,270.9821805,1926.401468,170.8136702,29403.878,68.40454847,952.9188544,2074.060804,1214.632453
1504.605168,358.7522013,1386.681985,67.96687392,270.289928,1910.318873,170.3773087,29100.244,68.22980187,950.4845231,2074.060804,1214.632453
1487.457035,329.4501385,1370.877833,67.19224876,267.2094071,1910.318873,168.4355017,28775.71,67.45218009,939.6517573,1904.656241,1115.424041
1443.33429,318.3628819,1330.213201,65.19911122,259.2831193,1924.652938,163.4391647,28798.622,65.45133215,911.7786733,1840.557276,1077.885757
1431.773742,308.0675607,1319.55871,64.67689163,257.2063621,1898.679917,162.1300804,29289.065,64.92709237,904.4756799,1781.036744,1043.028741
1426.186156,318.3628819,1314.40905,64.42448604,256.2025982,1878.649947,161.4973576,30036.587,64.67371035,900.9459072,1840.557276,1077.885757
1433.7005,345.2890881,1321.334458,64.76392823,257.5524883,1876.96001,162.3482611,32524.483,65.01446567,905.6928454,1996.226255,1169.050199
1525.606818,369.839468,1406.037634,68.91557231,274.0627015,1988.565855,172.7554772,33947.694,69.18217027,963.7516205,2138.159826,1252.17077
1701.712511,388.0542539,1568.341072,76.87071806,305.6986389,2085.908922,192.6971965,32234.123,77.16809027,1075.000564,2243.465307,1313.840831
1623.293469,374.5911508,1496.068109,73.32832883,291.6113038,2084.845157,183.8172421,30254.124,73.61199742,1025.461929,2165.630818,1268.258611
1489.191105,318.3628819,1372.475996,67.27058115,267.5209184,2049.261726,168.631863,27409.364,67.5308155,940.7471986,1840.557276,1077.885757
1311.158684,287.4769182,1208.396837,59.22840015,235.5388602,1977.950286,148.4719663,25136.296,59.45752355,828.2811084,1661.995678,973.3147089
1158.174116,295.396393,1067.40241,52.31769489,208.0564424,1876.624953,131.1484189,23780.225,52.52008443,731.6381703,1707.780685,1000.127788
1038.825074,293.5291449,957.407329,46.9263926,186.6163698,1830.297991,117.633665,22996.351,47.10792603,656.2433626,1696.98553,993.8058192
1001.296938,285.2217252,922.8204541,45.23115043,179.8747491,1797.52687,113.3840831,22619.424,45.40612587,632.5362043,1648.957688,965.6792693
973.6015029,287.9908729,897.2956446,43.98007663,174.8994924,1781.085429,110.247929,22503.763,44.15021232,615.04053,1664.967013,975.0548124
956.8858894,289.8369636,881.8901146,43.2249895,171.89667,1773.282174,108.3550994,22827.217,43.39220416,604.4809943,1675.639853,981.305148
968.0295988,290.7600206,892.1604376,43.72837943,173.8985457,1771.592236,109.6169821,24444.92,43.89754144,611.520664,1680.97634,984.4303556
968.0295988,304.6057359,892.1604376,43.72837943,173.8985457,1761.564409,109.6169821,28078.261,43.89754144,611.520664,1761.022831,1031.307992
997.1999784,332.2971664,919.0445935,45.04608028,179.1387641,1784.803925,112.9201548,30360.821,45.22033978,629.948086,1921.115816,1125.063264
1065.209501,343.373734,981.723881,48.11824483,191.3561148,1885.297944,120.6213642,29761.467,48.30438891,672.9108513,1985.152983,1162.565356
1216.469216,337.8354384,1121.128641,54.95103405,218.528677,1918.977223,137.7495941,29892.748,55.16361058,768.4641706,1953.134332,1143.81427
1303.980255,322.1436325,1201.781016,58.90413208,234.2493144,1919.962171,147.6591009,29807.613,59.13200107,823.7463732,1862.415,1090.686299
1341.508441,318.4514511,1236.367937,60.59937651,240.9909441,1943.527632,151.9086885,29415.446,60.8338035,847.4535632,1841.069323,1078.185628
1348.391303,335.0662907,1242.711355,60.91029302,242.2273935,1926.401468,152.6880846,29132.028,61.14592278,851.8015832,1937.125006,1134.438727
1352.488262,346.1428817,1246.487216,61.09536317,242.9633785,1910.318873,153.1520129,28718.862,61.33170887,854.3897015,2001.162308,1171.9409
1319.220973,329.5280187,1215.827246,59.59259443,236.987184,1910.318873,149.3849176,28519.631,59.82312671,833.3741929,1905.106491,1115.68772
1226.301918,313.8362127,1130.190706,55.39520241,220.2950409,1924.652938,138.8630219,28755.948,55.6094972,774.6756546,1814.387159,1062.559749
1173.533113,308.2979173,1081.557648,53.01150018,210.8155597,1898.679917,132.8876291,29564.739,53.21657369,741.3407086,1782.368508,1043.808663
1155.506493,315.6823034,1064.943861,52.1971915,207.5772258,1878.649947,130.8463447,30810.102,52.39911488,729.9529876,1825.059998,1068.810084
1190.084788,326.758871,1096.812088,53.75918179,213.7889319,1876.96001,134.7618948,33226.28,53.96714768,751.7966816,1889.097165,1106.312177
1338.722489,357.2194492,1233.800333,60.47352791,240.4904708,1988.565855,151.593215,34303.008,60.70746806,845.6936302,2065.199475,1209.442993
1544.225954,395.064402,1423.197498,69.7566464,277.4074758,2085.908922,174.8638564,32604.822,70.02649803,975.5136431,2283.993207,1337.575189
1474.741535,373.8343005,1359.158909,66.61785703,264.9251722,2084.845157,166.9956339,30520.041,66.87556634,931.6191612,2161.255226,1265.696132
1323.481821,336.9124048,1219.75415,59.78506783,237.7526102,2049.261726,149.8674041,27852.941,60.01634469,836.0658422,1947.79798,1140.689142
1183.201927,311.067065,1090.46867,53.44826529,212.5524825,1977.950286,133.9824987,25180.349,53.6550284,747.4486616,1798.377834,1053.184206
1058.32659,294.452202,975.3804169,47.80732608,190.1196565,1876.624953,119.8419625,23573.348,47.99226738,668.5628,1702.322017,996.9310266
1038.825074,293.5291449,957.407329,46.9263926,186.6163698,1830.297991,117.633665,22932.835,47.10792603,656.2433626,1696.98553,993.8058192
1001.296938,285.2217252,922.8204541,45.23115043,179.8747491,1797.52687,113.3840831,22596.194,45.40612587,632.5362043,1648.957688,965.6792693
973.6015029,287.9908729,897.2956446,43.98007663,174.8994924,1781.085429,110.247929,22417.534,44.15021232,615.04053,1664.967013,975.0548124
956.8858894,289.8369636,881.8901146,43.2249895,171.89667,1773.282174,108.3550994,22858.714,43.39220416,604.4809943,1675.639853,981.305148
968.0295988,290.7600206,892.1604376,43.72837943,173.8985457,1771.592236,109.6169821,24492.878,43.89754144,611.520664,1680.97634,984.4303556
968.0295988,304.6057359,892.1604376,43.72837943,173.8985457,1761.564409,109.6169821,28236.889,43.89754144,611.520664,1761.022831,1031.307992
997.1999784,332.2971664,919.0445935,45.04608028,179.1387641,1784.803925,112.9201548,30931.884,45.22033978,629.948086,1921.115816,1125.063264
1065.209501,343.373734,981.723881,48.11824483,191.3561148,1885.297944,120.6213642,30200.512,48.30438891,672.9108513,1985.152983,1162.565356
1216.469216,337.8354384,1121.128641,54.95103405,218.528677,1918.977223,137.7495941,30349.346,55.16361058,768.4641706,1953.134332,1143.81427
1303.980255,322.1436325,1201.781016,58.90413208,234.2493144,1919.962171,147.6591009,30232.4,59.13200107,823.7463732,1862.415,1090.686299
1341.508441,318.4514511,1236.367937,60.59937651,240.9909441,1943.527632,151.9086885,29919.202,60.8338035,847.4535632,1841.069323,1078.185628
1348.391303,335.0662907,1242.711355,60.91029302,242.2273935,1926.401468,152.6880846,29655.856,61.14592278,851.8015832,1937.125006,1134.438727
1352.488262,346.1428817,1246.487216,61.09536317,242.9633785,1910.318873,153.1520129,29353.277,61.33170887,854.3897015,2001.162308,1171.9409
1319.220973,329.5280187,1215.827246,59.59259443,236.987184,1910.318873,149.3849176,29117.752,59.82312671,833.3741929,1905.106491,1115.68772
1226.301918,313.8362127,1130.190706,55.39520241,220.2950409,1924.652938,138.8630219,29339.313,55.6094972,774.6756546,1814.387159,1062.559749
1173.533113,308.2979173,1081.557648,53.01150018,210.8155597,1898.679917,132.8876291,29894.963,53.21657369,741.3407086,1782.368508,1043.808663
1155.506493,315.6823034,1064.943861,52.1971915,207.5772258,1878.649947,130.8463447,30971.726,52.39911488,729.9529876,1825.059998,1068.810084
1190.084788,326.758871,1096.812088,53.75918179,213.7889319,1876.96001,134.7618948,33347.11,53.96714768,751.7966816,1889.097165,1106.312177
1338.722489,357.2194492,1233.800333,60.47352791,240.4904708,1988.565855,151.593215,34475.798,60.70746806,845.6936302,2065.199475,1209.442993
1544.225954,395.064402,1423.197498,69.7566464,277.4074758,2085.908922,174.8638564,32967.023,70.02649803,975.5136431,2283.993207,1337.575189
1474.741535,373.8343005,1359.158909,66.61785703,264.9251722,2084.845157,166.9956339,30744.202,66.87556634,931.6191612,2161.255226,1265.696132
1323.481821,336.9124048,1219.75415,59.78506783,237.7526102,2049.261726,149.8674041,28106.039,60.01634469,836.0658422,1947.79798,1140.689142
1183.201927,311.067065,1090.46867,53.44826529,212.5524825,1977.950286,133.9824987,25496.981,53.6550284,747.4486616,1798.377834,1053.184206
1058.32659,294.452202,975.3804169,47.80732608,190.1196565,1876.624953,119.8419625,23814.061,47.99226738,668.5628,1702.322017,996.9310266
1056.634008,280.4802189,973.8204912,47.73086784,189.8155982,1830.297991,119.6502993,23127.077,47.91551336,667.4935676,1621.545529,949.625884
1012.703833,292.0703113,933.3333364,45.74642917,181.923904,1797.52687,114.6757683,22795.61,45.92339795,639.7421333,1688.551546,988.8666251
999.2165278,280.4802189,920.9030962,45.13717299,179.5010206,1781.085429,113.1485033,22822.125,45.31178488,631.2219743,1621.545529,949.625884
993.6290004,287.4342861,915.7534903,44.88477005,178.4972674,1773.282174,112.5157872,23257.619,45.05840552,627.6922388,1661.749208,973.1703686
1012.703833,291.2976502,933.3333364,45.74642917,181.923904,1771.592236,114.6757683,25260.604,45.92339795,639.7421333,1684.084547,986.2506157
1060.487524,296.706356,977.3719882,47.90494102,190.5078506,1761.564409,120.0866607,28819.357,48.09025994,669.9278987,1715.353999,1004.562948
1215.591479,322.2045631,1120.319696,54.91138441,218.3709987,1784.803925,137.6502015,31272.791,55.12380756,767.9096891,1862.76726,1090.892592
1406.918577,374.7463091,1296.651564,63.55412007,252.7413363,1885.297944,159.3155505,30719.134,63.79997741,888.7742517,2166.527838,1268.783932
1487.457035,365.4742392,1370.877833,67.19224876,267.2094071,1918.977223,168.4355017,30841.254,67.45218009,939.6517573,2112.923046,1237.391353
1533.31385,346.1574187,1413.140628,69.26371869,275.4472062,1919.962171,173.6282,30548.297,69.53166344,968.6202826,2001.246351,1171.990117
1523.680061,348.4754312,1404.261885,68.82853572,273.7165753,1943.527632,172.5372965,30447.857,69.09479698,962.534455,2014.64752,1179.838246
1508.458685,350.0207827,1390.233482,68.14094713,270.9821805,1926.401468,170.8136702,30168.695,68.40454847,952.9188544,2023.581691,1185.070364
1504.605168,350.0207827,1386.681985,67.96687392,270.289928,1910.318873,170.3773087,29806.66,68.22980187,950.4845231,2023.581691,1185.070364
1487.457035,321.4318824,1370.877833,67.19224876,267.2094071,1910.318873,168.4355017,29542.628,67.45218009,939.6517573,1858.300147,1088.276516
1443.33429,310.6144708,1330.213201,65.19911122,259.2831193,1924.652938,163.4391647,29787.89,65.45133215,911.7786733,1795.761243,1051.651851
1431.773742,300.5697201,1319.55871,64.67689163,257.2063621,1898.679917,162.1300804,30506.515,64.92709237,904.4756799,1737.689338,1017.643195
1426.186156,310.6144708,1314.40905,64.42448604,256.2025982,1878.649947,161.4973576,31394.991,64.67371035,900.9459072,1795.761243,1051.651851
1433.7005,336.8853389,1321.334458,64.76392823,257.5524883,1876.96001,162.3482611,33572.864,65.01446567,905.6928454,1947.641503,1140.597504
1525.606818,360.8382042,1406.037634,68.91557231,274.0627015,1988.565855,172.7554772,34580.808,69.18217027,963.7516205,2086.120651,1221.695063
1701.712511,378.6096733,1568.341072,76.87071806,305.6986389,2085.908922,192.6971965,33151.108,77.16809027,1075.000564,2188.863176,1281.864179
1623.293469,365.4742392,1496.068109,73.32832883,291.6113038,2084.845157,183.8172421,30728.327,73.61199742,1025.461929,2112.923046,1237.391353
1489.191105,310.6144708,1372.475996,67.27058115,267.5209184,2049.261726,168.631863,28272.176,67.5308155,940.7471986,1795.761243,1051.651851
1311.158684,280.4802189,1208.396837,59.22840015,235.5388602,1977.950286,148.4719663,25753.717,59.45752355,828.2811084,1621.545529,949.625884
1158.174116,288.2069471,1067.40241,52.31769489,208.0564424,1876.624953,131.1484189,24262.706,52.52008443,731.6381703,1666.216208,975.7863781
1056.634008,280.4802189,973.8204912,47.73086784,189.8155982,1830.297991,119.6502993,23257.76,47.91551336,667.4935676,1621.545529,949.625884
1012.703833,292.0703113,933.3333364,45.74642917,181.923904,1797.52687,114.6757683,22845.393,45.92339795,639.7421333,1688.551546,988.8666251
999.2165278,280.4802189,920.9030962,45.13717299,179.5010206,1781.085429,113.1485033,22702.342,45.31178488,631.2219743,1621.545529,949.625884
993.6290004,287.4342861,915.7534903,44.88477005,178.4972674,1773.282174,112.5157872,23155.397,45.05840552,627.6922388,1661.749208,973.1703686
1012.703833,291.2976502,933.3333364,45.74642917,181.923904,1771.592236,114.6757683,24751.521,45.92339795,639.7421333,1684.084547,986.2506157
1060.487524,296.706356,977.3719882,47.90494102,190.5078506,1761.564409,120.0866607,28153.192,48.09025994,669.9278987,1715.353999,1004.562948
1215.591479,322.2045631,1120.319696,54.91138441,218.3709987,1784.803925,137.6502015,30690.896,55.12380756,767.9096891,1862.76726,1090.892592
1406.918577,374.7463091,1296.651564,63.55412007,252.7413363,1885.297944,159.3155505,30350.3,63.79997741,888.7742517,2166.527838,1268.783932
1487.457035,365.4742392,1370.877833,67.19224876,267.2094071,1918.977223,168.4355017,30498.595,67.45218009,939.6517573,2112.923046,1237.391353
1533.31385,346.1574187,1413.140628,69.26371869,275.4472062,1919.962171,173.6282,30361.803,69.53166344,968.6202826,2001.246351,1171.990117
1523.680061,348.4754312,1404.261885,68.82853572,273.7165753,1943.527632,172.5372965,29877.228,69.09479698,962.534455,2014.64752,1179.838246
1508.458685,350.0207827,1390.233482,68.14094713,270.9821805,1926.401468,170.8136702,29439.377,68.40454847,952.9188544,2023.581691,1185.070364
1504.605168,350.0207827,1386.681985,67.96687392,270.289928,1910.318873,170.3773087,28985.892,68.22980187,950.4845231,2023.581691,1185.070364
1487.457035,321.4318824,1370.877833,67.19224876,267.2094071,1910.318873,168.4355017,28590.089,67.45218009,939.6517573,1858.300147,1088.276516
1443.33429,310.6144708,1330.213201,65.19911122,259.2831193,1924.652938,163.4391647,28395.611,65.45133215,911.7786733,1795.761243,1051.651851
