CB,ITT,KGL,KGU,KA,VIC,BG,DG,MN,KA_s,CB_s,BG_s,DG_s,MN_s,obj,cost,deficit,n1active,hydro,solar,wind,coal,oil,biomass,gas,nuclear,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,trans
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25556229.7772177,25556229.7772177,0.0,45.0,260328.5259261695,0.0,0.0,335515.54922512,-1.1775765547857495e-13,0.0,0.0,39116.077340017495,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,0.0,16248.0,8405.812486407014,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,25471990.302674487,25471990.302674487,0.0,46.0,260331.1619061112,1363.6000000000001,0.0,334149.3132451791,0.0,0.0,0.0,39116.07734001752,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,1363.6000000000001,16248.0,8415.778914563874,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,25418229.217966937,25418229.217966937,0.0,50.0,260332.84417136337,2233.84065029727,0.0,333277.3903296293,-1.4932499681208355e-13,0.0,0.0,39116.077340017495,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2233.84065029727,16248.0,8410.130731600464,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.30000000000000004,0.0,0.0,25405959.33832101,25405959.33832101,0.0,56.0,260333.22811436353,2432.455468064257,0.0,333078.3915688617,-1.8710958708349304e-13,0.0,0.0,39116.077340017495,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2432.455468064257,16248.0,8410.51467460108,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4,0.0,0.0,25400715.126254402,25400715.126254402,0.0,53.0,260333.39221365206,2517.344501534582,0.0,332993.338436103,-1.41886502547095e-13,0.0,0.0,39116.077340017655,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2517.344501534582,16248.0,8410.678773889322,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,25396884.936006784,25396884.936006784,0.0,51.0,260333.5120660701,2579.34450153458,0.0,332931.21858368604,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2579.34450153458,16248.0,8418.129074522472,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,25393293.744485356,25393293.744485356,0.0,45.0,260333.62443985746,2637.475784821586,0.0,332872.97492661135,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2637.475784821586,16248.0,8418.241701128856,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7000000000000001,0.0,0.0,25392095.26560138,25392095.26560138,0.0,55.0,260333.66194206596,2656.875784821573,0.0,332853.5374244027,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2656.875784821573,16248.0,8418.278949015443,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8,0.0,0.0,25390896.786717493,25390896.786717493,0.0,52.0,260333.69944427366,2676.275784821609,0.0,332834.09992219554,0.0,0.0,0.0,39116.07734001771,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2676.275784821609,16248.0,8418.31645272606,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9,0.0,0.0,25389698.30783354,25389698.30783354,0.0,57.0,260333.7369464819,2695.675784821608,0.0,332814.66241998726,0.0,0.0,0.0,39116.07734001771,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2695.675784821608,16248.0,8418.353953431484,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,25388499.828949574,25388499.828949574,0.0,54.0,260333.77444868948,2715.075784821608,0.0,332795.22491777886,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2715.075784821608,16248.0,8418.391457142101,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.1,0.0,0.0,25387301.350065637,25387301.350065637,0.0,55.0,260333.8119508975,2734.475784821601,0.0,332775.78741557087,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2734.475784821601,16248.0,8418.428959350122,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2000000000000002,0.0,0.0,25386102.871181715,25386102.871181715,0.0,53.0,260333.849453106,2753.875784821579,0.0,332756.34991336317,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2753.875784821579,16248.0,8418.466461558142,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.3,0.0,0.0,25384909.395129506,25384909.395129506,0.0,56.0,260333.8867987673,2773.1948030563644,0.0,332736.9935494664,0.0,0.0,0.0,39116.07734001752,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.1948030563644,16248.0,8418.50380722003,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.4000000000000001,0.0,0.0,25384909.395129543,25384909.395129543,0.0,47.0,260333.88679876717,2773.194803056393,0.0,332736.9935494669,-1.6087131626818518e-13,0.0,0.0,39116.07734001769,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.194803056393,16248.0,8411.173359004264,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,25384909.395129483,25384909.395129483,0.0,58.0,260333.8867987673,2773.1948030563635,0.0,332736.99354946596,0.0,0.0,0.0,39116.07734001767,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.1948030563635,16248.0,8418.50380722003,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.6,0.0,0.0,25384909.395129483,25384909.395129483,0.0,51.0,260333.8867987677,2773.194803056378,0.0,332736.99354946613,-2.230808130813481e-13,0.0,0.0,39116.077340017495,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.194803056378,16248.0,8411.173359004264,0.0,49728.0,0.0,31272.0,0.0,200
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.7000000000000002,0.0,0.0,25384909.39512949,25384909.39512949,0.0,52.0,260333.88679876787,2773.1948030563863,0.0,332736.99354946637,0.0,0.0,0.0,39116.0773400175,3891.8918918918907,20952.0,9089.212594037324,3096.0,14640.0,11088.0,0.0,0.0,0.0,2773.1948030563863,16248.0,8418.503922137672,0.0,49728.0,0.0,31272.0,0.0,200
