year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,biomas
2,3,8,19,44029412.57607258,0.0,0.0,37184.358051,29814.83495860985,0.0,0.0,1800.0,0.0,4695.471042471042,,5806.7709351,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,8,20,44029412.57607258,0.0,0.0,38996.03261561,31311.402055485523,0.0,0.0,1800.0,0.0,4695.471042471042,,6100.769308999999,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,8,21,44029412.57607258,0.0,0.0,37570.3330735,30232.105253204438,0.0,0.0,1800.0,0.0,4695.471042471042,,5985.8177339,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,8,22,44029412.57607258,0.0,0.0,34979.8786858,28734.614023258644,0.0,0.0,1800.0,0.0,3392.471042471042,,5399.882422500001,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,23,44029412.57607258,0.0,0.0,32686.099301880004,26194.606378181736,0.0,0.0,1800.0,0.0,3452.717191418222,,4999.788555,0.0,0.0,0.0,0.0,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,8,24,44029412.57607258,0.0,0.0,31222.269024790003,22135.171146490906,-3.108624468950438e-14,0.0,1800.0,0.0,5467.6332046332045,,4938.4702511,-3.108624468950438e-14,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,9,1,43083557.23099363,0.0,0.0,30160.955349590004,20987.80501113956,-5.502265310042276e-13,0.0,1800.0,0.0,5467.6332046332045,,4789.2641026,-5.502265310042276e-13,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,9,2,43083557.23099363,0.0,0.0,29763.764231519992,20502.35747803013,-2.6645352591003757e-14,0.0,1800.0,0.0,5523.684934423711,,4860.9773648,-2.6645352591003757e-14,0.0,0.0,0.0,162.16216216216216,841.7031801386702,405.81959212287865,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,9,3,43083557.23099363,0.0,0.0,29314.49182263,20012.46315737075,-2.9753977059954195e-14,0.0,1800.0,0.0,5527.879353580383,,4730.0761726,-2.9753977059954195e-14,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,1303.0,0.0,0.0
2,3,9,4,43083557.23099363,0.0,0.0,29287.78909178,19901.388284458935,3.5438318946034997e-13,0.0,1800.0,82.20705577663617,5527.879353580383,,4784.889015199999,3.5438318946034997e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,77.57234275014557,1303.0,4.634713026490595,0.0
