year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,lower_solar,upper_solar,moz_hydro,zim_hydro,zam_hydro,biomass,wind,solar,hydro,BTSW_load,MAL_load,MOZ_load,NAM_load,ZAM_load,ZIM_load,zam_oil,nam_oil,mal_gas,zam_coal,zim_coal,nam_coal,btsw_coal,zam_biomass,mal_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,chi_hydro,cor_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar
2,3,14,16,67026784.10344842,0.0,0.0,38034.94684196999,31139.849729405105,51.853480441630936,414.35000000000014,1800.0,0.0,0.0,2221.0,168.77926299714179,1583.028977934449,0.0,0,0.0,7712.80824093159,281.1221919,265.4787761,1879.037231,167.3445981,1625.25698,951.7994211,0.0,2.5723867480564877e-13,9.300000000000006,185.66917766698174,920.0,120.0,634.3237600711162,0.0,0.0,162.16216216216216,397.36003641329074,685.8449141676278,129.0,31.0,118.0,208.66186519136807,168.77926299714179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,14,17,67026784.10344842,0.0,0.0,38040.564932949994,31178.126856832914,39.999999999996874,402.0000000000001,1800.0,0.0,0.0,2179.183895138987,205.56706053707572,1569.557250139625,10.5,0,0.0,7694.308205815688,290.5170249,262.3636403,1859.710245,165.3809717,1679.571503,983.6076413,0.0,1.6964207816272392e-13,10.540000000000006,230.66917766698174,920.0,120.00000000000003,646.6505944374103,0.0,0.0,162.16216216216216,516.568047337278,506.8918180569018,129.0,31.0,118.0,254.93522258328304,205.56706053707572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.1838951389868,0.0,0.0,0.0
2,3,14,18,67026784.10344842,0.0,0.0,37947.886591020004,30874.22638785971,40.00000000000064,416.33000000000004,1800.0,0.0,0.0,2067.2764508424434,267.2141447338887,1798.695277126073,21.0,0,0.0,7873.1858727024055,315.0881095,254.4719672,1858.492074,160.4064541,1821.624774,1066.798313,0.0,8.415490526658687e-14,11.780000000000006,185.66917766698174,920.0,120.0,645.386552415451,0.0,0.0,162.16216216216216,671.5384615384614,504.57886406718137,129.0,31.0,118.0,331.41578935826794,267.2141447338887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.2764508424432,0.0,0.0,0.0
2,3,14,19,67026784.10344842,0.0,0.0,38802.2687966,31427.409955374333,40.00000000000082,457.34000000000003,1800.0,0.0,0.0,2161.7407531957856,346.9015385576986,1939.3064518991625,35.7,0,0.0,8187.948743652646,337.4911712,257.2063621,1961.870374,162.1300804,1951.144013,1142.64868,0.0,1.212363542890671e-13,13.020000000000007,201.66474037127605,920.0,120.0,667.4402874576565,0.0,4.2,127.74873431519227,873.0,378.7171914182219,129.0,31.0,118.0,430.8405261657484,346.9015385576986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.7407531957856,0.0,0.0,0.0
2,3,14,20,67026784.10344842,0.0,0.0,39952.88106051,32032.69673378559,296.7999999999992,498.35,1800.0,0.0,0.0,2221.0,450.08507781849517,2102.972037595857,50.4,0,0.0,8514.057115414353,354.1127868,276.1394586,2056.290357,174.0645615,2047.238869,1198.924721,0.0,59.900000000000006,14.260000000000007,156.66474037127605,920.0,120.0,727.6873885440941,0.0,8.4,162.16216216216216,873.0,378.7171914182219,129.0,31.0,118.0,560.0926840154729,450.08507781849517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,14,21,67026784.10344842,18209535.01442068,18.20953501442068,38276.56030609999,30314.729139947598,296.7999999999999,512.6800000000001,1800.0,0.0,0.0,2221.0,462.0,1960.6465208217023,54.0,0,18.20953501442068,8383.646520821701,341.8272444,281.9889945,2056.501291,177.7518176,1976.212234,1157.329385,0.0,59.9000000000001,15.500000000000007,201.66474037127605,920.0,120.0,746.0,0.0,10.0,162.16216216216216,611.0999999999999,477.10172211069386,129.0,31.0,118.0,581.2826365488464,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,14,22,67026784.10344842,0.0,0.0,35595.3793207,28364.419557047197,-1.3444800828210646e-13,471.6700000000001,1800.0,0.0,0.0,2168.7671524855905,326.08795617626413,1571.246491804412,39.3,0,0.0,7806.101600466266,290.5170249,262.0521288,2023.873149,165.1846104,1679.571503,983.6076413,0.0,1.1379786002407855e-13,14.260000000000007,215.66213894601947,920.0,120.00000000000003,746.0,0.0,5.8,113.5135135135135,427.7699999999999,494.0651327067061,129.0,31.0,118.0,406.89784558419245,326.08795617626413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.7671524855905,0.0,0.0,0.0
2,3,14,23,67026784.10344842,0.0,0.0,33165.66527158,26376.604753297983,-2.7602919949742954e-14,430.6600000000001,1800.0,0.0,0.0,1823.6250682135046,229.00659764315196,1428.7768474182901,26.1,0,0.0,7221.408513274948,262.332526,234.5350963,1954.716745,147.8392436,1516.627933,888.1829808,0.0,1.514760539222948e-13,13.020000000000007,260.66213894601947,920.0,120.0,743.2563997826567,0.0,3.1,124.74012474012473,299.4389999999999,590.7692307692307,129.0,31.0,118.0,284.8284919089347,229.00659764315196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.6250682135046,0.0,0.0,0.0
2,3,14,24,67026784.10344842,0.0,0.0,31640.73147259,24918.119317476907,-2.78388423424758e-14,389.6500000000001,1800.0,0.0,0.0,1601.4667173036023,161.88504038989123,1582.5751114133425,12.5,0,0.0,7085.926869106836,269.5593177,211.1369634,1858.193039,133.0902259,1558.40832,912.6508329,0.0,-2.78388423424758e-14,11.780000000000006,215.66213894601947,920.0,120.0,658.7788668642334,0.0,0.0,162.16216216216216,324.033004914926,768.0,129.0,31.0,118.0,199.37994433625428,161.88504038989123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.4667173036023,0.0,0.0,0.0
2,3,15,1,64268360.08457121,0.0,0.0,30268.59031929,23989.122037658908,2.3314683517128287e-15,80.79599999999999,1800.0,0.0,0.0,1712.42564574657,57.5557858013012,1342.9008759715684,0.0,0,0.0,6852.88230751944,262.332526,195.6651182,1807.563969,123.3375453,1516.627933,888.1829808,0.0,2.3314683517128287e-15,8.8,280.55887051087507,920.0,120.00000000000003,572.203698318466,0.0,0.0,124.74012474012473,251.69089097532884,768.0,129.0,31.0,118.0,69.46986025611466,57.5557858013012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.42564574657,0.0,0.0,0.0
2,3,15,2,64268360.08457121,0.0,0.0,29858.68391792,23445.131013759306,1.9976797993592754e-12,107.476,1800.0,0.0,0.0,1635.6574813636569,74.72265575720837,1476.671138763039,0.0,0,0.0,6927.051275883904,273.1727136,192.238471,1774.835038,121.1775576,1579.298512,924.884759,0.0,-9.992007221626409e-16,8.8,255.0,920.0,120.00000000000003,561.9429263545558,0.0,0.0,162.16216216216216,327.1981582679275,768.0,129.0,31.0,118.0,90.31081833294907,74.72265575720837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.6574813636569,0.0,0.0,0.0
2,3,15,3,64268360.08457121,0.0,0.0,29493.493792330002,23211.85497757269,8.103240300982861e-13,134.156,1800.0,0.0,0.0,1501.5795681589213,96.2088649015372,1401.0587432370862,0.0,0,0.0,6738.847176297544,262.332526,189.5040762,1758.420695,119.4539313,1516.627933,888.1829808,0.0,-7.882583474838611e-15,8.8,300.0,920.0,120.0,611.5519958391159,0.0,0.0,124.74012474012473,261.91455466412765,768.0,129.0,31.0,118.0,117.4040638328338,96.2088649015372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.5795681589213,0.0,0.0,0.0
2,3,15,4,64268360.08457121,0.0,0.0,29561.303291280004,23164.480403574213,3.808203752342365e-12,160.836,1800.0,0.0,0.0,1455.8722282802544,124.74755978188225,1523.2295286663173,0.0,0,0.0,6832.849316728454,268.8366496,187.0811928,1751.166277,117.9266663,1554.230344,910.204085,0.0,-2.8754776337791554e-14,8.8,255.0,905.6397124020314,120.0,609.3725745426491,0.0,0.0,162.16216216216216,311.4420835214711,768.0,129.0,31.0,118.0,152.62528298268396,124.74755978188225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.8722282802544,0.0,0.0,0.0
2,3,15,5,64268360.08457121,0.0,0.0,29977.87442863,23464.23531750504,3.4603708787273035e-12,187.51600000000002,1800.0,0.0,0.0,1453.447496494328,161.36099876766744,1601.9530830491426,0.0,0,0.0,6956.761578311139,272.4500455,191.2000924,1749.948106,120.5230154,1575.120538,922.4380111,0.0,7.494005416219807e-15,8.8,210.0,895.3971260514121,120.0,626.4357983634023,0.0,0.0,162.16216216216216,397.36003641329074,715.0180165962005,129.0,31.0,118.0,198.41286787748916,161.36099876766744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.447496494328,0.0,0.0,0.0
2,3,15,6,64268360.08457121,0.0,0.0,30864.848779789998,24328.684830683516,-5.1325749206299065e-12,214.19600000000003,1800.0,0.0,0.0,1513.7543942125403,208.3557013102041,1562.4131600531657,0.0,0,0.0,7024.52325557591,277.508796,204.9413066,1742.738866,129.1847925,1604.366786,939.5654951,0.0,-1.952604744559494e-14,8.8,255.0,920.0,120.0,684.3332503264365,0.0,0.0,113.5135135135135,516.568047337278,545.3948709616384,129.0,31.0,118.0,257.93672824073593,208.3557013102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.7543942125403,0.0,0.0,0.0
2,3,15,7,64268360.08457121,0.0,0.0,32781.942990380005,25848.957928948097,-4.141131881851834e-14,255.20600000000002,1800.0000000000005,0.0,0.0,1878.6114597687495,269.8772699440388,1647.285709317448,0.0,0,0.0,7535.774439030237,301.3572125,235.8849863,1765.510508,148.690147,1742.242082,1020.309419,0.0,4.39648317751562e-14,10.040000000000001,227.62225096945605,902.3382343415094,120.0,665.5406479451395,0.0,0.0,124.74012474012473,671.5384615384614,386.689376325905,129.0,31.0,118.0,335.3177467129567,269.8772699440388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.6114597687495,0.0,0.0,0.0
2,3,15,8,64268360.08457121,0.0,0.0,35339.85442688,27723.25852462927,99.9999999999999,296.216,1800.0,0.0,0.0,2221.0,350.84045092725046,1973.9330535028848,0.0,0,0.0,8285.773504430137,350.4993909,252.7413363,1864.483187,159.3155505,2026.348677,1186.690795,0.0,4.0967229608668276e-14,11.280000000000001,272.62225096945605,920.0,120.00000000000003,638.3616709933624,0.0,0.0,162.16216216216216,873.0,374.6742854495693,129.0,31.0,118.0,435.09660589115344,350.84045092725046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,9,64268360.08457121,0.0,0.0,37000.16279309999,29441.051008300965,99.99999999999326,335.98600000000005,1800.0,0.0,0.0,2221.0,441.4133782702662,1920.72560596926,0.0,0,0.0,8323.138984239526,341.8272444,270.9821805,1897.732562,170.8136702,1976.212234,1157.329385,0.0,4.3853809472693683e-14,11.280000000000001,227.62225096945605,920.0,120.0,746.0,0.0,0.0,113.5135135135135,865.9906993681533,262.2719998146985,129.0,31.0,118.0,549.9493932728948,441.4133782702662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,10,64268360.08457121,0.0,0.0,37361.104595310004,29913.187567819343,99.99999999999409,362.7300000000001,1800.0,0.0,0.0,2221.0,392.185868655005,1861.2799098066857,0.0,0,0.0,8214.46577846169,323.7602651,275.7933324,1901.222368,173.8463807,1871.761269,1096.159755,0.0,4.241051954068098e-14,10.040000000000001,182.62225096945605,920.0,120.0,746.0,0.0,0.0,79.45945945945945,873.0,291.3209164755553,129.0,31.0,118.0,488.4995338716709,392.185868655005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,11,64268360.08457121,0.0,0.0,37368.068621030005,29842.95458418725,92.87772157385324,375.08000000000004,1800.0,0.0,0.0,2221.0,396.2839208209667,1929.7157961530097,0.0,0,0.0,8286.999716973976,325.9282971,275.4472062,1922.25433,173.6282,1884.295353,1103.500092,0.0,9.303668946358812e-14,8.8,148.97164627851265,920.0,120.0,746.0,0.0,0.0,55.621621621621614,873.0,378.7171914182219,129.0,31.0,118.0,493.37698311316615,396.2839208209667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,12,64268360.08457121,0.0,0.0,37223.58587672,29694.77302695105,94.5270607036931,388.17,1800.0,0.0,0.0,2221.0,400.0281002833435,1903.2162733807763,0.0,0,0.0,8264.24437366412,327.373661,276.8317111,1905.518967,174.5009229,1892.651462,1108.393681,0.0,2.134958876354176e-13,8.8,180.86829993333083,920.0,120.0,746.0,0.0,0.0,53.57095852736292,873.0,349.5675921711424,129.0,31.0,118.0,498.0777226822711,400.0281002833435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,13,64268360.08457121,0.0,0.0,37004.789525709995,29494.5602883113,99.99999999999984,401.26000000000005,1800.0,0.0,0.0,2221.0,381.7754165498911,1866.5821607711837,0.0,0,0.0,8209.357577321076,327.373661,276.1394586,1891.165395,174.0645615,1892.651462,1108.393681,0.0,2.7056135110115065e-13,8.8,225.86829993333083,920.0,120.00000000000003,727.9559495056764,0.0,0.0,69.6422460855718,738.5016638407126,454.43786982248514,129.0,31.0,118.0,475.00038102241433,381.7754165498911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,14,64268360.08457121,0.0,0.0,36239.883787770006,28994.494016648896,40.000000000000206,407.741258227712,1800.0,0.0,0.0,2221.0,267.6151090244845,1707.4023596339932,0.0,0,0.0,7936.017468658477,300.6345259,268.2131709,1891.165395,169.0682245,1738.064001,1017.862609,0.0,2.5079938126282286e-13,8.8,180.86829993333083,920.0,120.0,682.600108114948,0.0,0.0,90.53491991124335,564.5979422378291,590.7692307692307,129.0,31.0,118.0,332.50026671569003,267.6151090244845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,15,64268360.08457121,0.0,0.0,35549.644023169996,28303.368101262666,40.00000000000414,427.0959721303126,1800.0,0.0,0.0,2221.0,207.3811344053461,1693.2023848178355,0.0,0,0.0,7861.583519223182,290.5170249,265.4787761,1905.408836,167.3445981,1679.571503,983.6076413,0.0,2.1527224447481785e-13,8.8,148.8957869447358,920.0,120.0,648.7762187518825,0.0,0.0,117.69539588461636,421.69465057383763,768.0,129.0,31.0,118.0,256.81233835938144,207.3811344053461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,16,64268360.08457121,0.0,0.0,35254.80284197,28061.855628003803,40.000000000001855,414.0059721303126,1800.0,0.0,0.0,2221.0,173.5654179663392,1652.373351596788,10.5,0,0.0,7786.938769563127,281.1221919,265.4787761,1879.037231,167.3445981,1625.25698,951.7994211,0.0,7.271960811294775e-14,9.300000000000006,103.8957869447358,920.0,120.00000000000003,638.9754797109165,0.0,0.0,153.00401465000127,516.568047337278,638.9882384271328,129.0,31.0,118.0,214.81305118237592,173.5654179663392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,17,64268360.08457121,0.0,0.0,35363.50293295,28200.556472334953,40.00000000000041,401.6559721303126,1800.0,0.0,0.0,2180.37642870092,204.7374071523348,1650.9877012489806,12.500000000000007,0,0.0,7776.101537102235,290.5170249,262.3636403,1859.710245,165.3809717,1679.571503,983.6076413,0.0,1.0036416142611415e-13,10.540000000000006,148.8957869447358,920.0,120.0,645.8247850541079,0.0,0.0,124.74012474012473,671.5384615384614,471.8157769331736,129.0,31.0,118.0,253.89333803722067,204.7374071523348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.37642870092,0.0,0.0,0.0
2,3,15,18,64268360.08457121,0.0,0.0,35897.81359102,28629.97290059402,40.00000000000204,416.33000000000015,1800.0,0.0,0.0,2065.410562416586,266.1391169525964,1824.4945454637705,26.10000000000001,0,0.0,7896.044224832953,315.0881095,254.4719672,1858.492074,160.4064541,1821.624774,1066.798313,0.0,-5.762057497804562e-14,11.780000000000006,159.8661719977361,920.0,120.0,644.3200340888918,0.0,3.1,162.16216216216216,873.0,330.2710438532215,129.0,31.0,118.0,330.0613394483869,266.1391169525964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.410562416586,0.0,0.0,0.0
2,3,15,19,64268360.08457121,0.0,0.0,37332.0457966,29838.375560232802,39.99999999999982,457.34000000000015,1800.0,0.0,0.0,2162.339130188101,345.50400244201865,1936.109735893784,39.30000000000001,0,0.0,8183.952868523904,337.4911712,257.2063621,1961.870374,162.1300804,1951.144013,1142.64868,0.0,7.205347429817266e-14,13.020000000000007,204.8661719977361,920.0,120.0,666.0538136331295,0.0,5.800000000000002,145.2177143096799,873.0,359.81228030120144,129.0,31.0,118.0,429.079741282903,345.50400244201865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.339130188101,0.0,0.0,0.0
2,3,15,20,64268360.08457121,0.0,0.0,38714.75206051,30785.5891437184,296.79999999999984,498.35000000000014,1800.0,0.0,0.0,2221.0,448.26825235296224,2009.778615290733,54.00000000000001,0,0.0,8419.046867643696,354.1127868,276.1394586,2056.290357,174.0645615,2047.238869,1198.924721,0.0,59.900000000000105,14.260000000000007,249.8661719977361,920.0,120.0,725.8812942696685,0.0,10.000000000000002,162.16216216216216,693.056825069235,467.7559643915619,129.0,31.0,118.0,557.8036636677739,448.26825235296224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,21,64268360.08457121,18209535.014420625,18.209535014420624,36862.57930609999,28839.436291468213,296.7999999999999,512.6800000000002,1800.0,0.0,0.0,2221.0,462.0,1907.3112611929782,54.00000000000001,0,18.209535014420624,8330.31126119298,341.8272444,281.9889945,2056.501291,177.7518176,1976.212234,1157.329385,0.0,59.90000000000004,15.500000000000007,255.0,920.0,120.00000000000003,746.0,0.0,10.0,113.5135135135135,485.13977754846445,598.3753335821541,129.0,31.0,118.0,581.2826365488464,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,15,22,64268360.08457121,0.0,0.0,34336.8663207,27088.20282350658,-2.4913404672588513e-13,471.6700000000002,1800.0,0.0,0.0,2168.7671524855905,326.08795617626413,1486.9086307504317,39.300000000000004,0,0.0,7721.763739412286,290.5170249,262.0521288,2023.873149,165.1846104,1679.571503,983.6076413,0.0,1.1335377081422848e-13,14.260000000000007,300.0,920.0,120.00000000000003,746.0000000000001,0.0,5.8,79.45945945945945,339.5978442839251,531.9534814228547,129.0,31.0,118.0,406.89784558419245,326.08795617626413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.7671524855905,0.0,0.0,0.0
2,3,15,23,64268360.08457121,0.0,0.0,32012.207271580002,25123.960992730343,-1.2756462552943049e-13,430.66000000000014,1800.0,0.0,0.0,1823.6250682135044,229.006597643152,1434.4389863643096,26.10000000000001,0,0.0,7227.070652220967,262.332526,234.5350963,1954.716745,147.8392436,1516.627933,888.1829808,0.0,-5.079270337660091e-15,13.020000000000007,255.0,920.0,120.0,743.2563997826567,0.0,3.1,55.621621621621614,441.4771975691026,523.5116752646508,129.0,31.0,118.0,284.8284919089347,229.006597643152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.6250682135044,0.0,0.0,0.0
2,3,15,24,64268360.08457121,0.0,0.0,30495.97047259,23684.16553731522,-1.3905543383430086e-14,389.6500000000001,1800.0,0.0,0.0,1601.4667173036023,161.88504038989123,1578.9494321155682,12.500000000000007,0,0.0,7082.301189809062,269.5593177,211.1369634,1858.193039,133.0902259,1558.40832,912.6508329,0.0,-1.3905543383430086e-14,11.780000000000006,219.28781824379334,920.0,120.0,658.7788668642332,0.0,0.0,38.93513513513513,573.9203568398334,637.7139958043455,129.0,31.0,118.0,199.37994433625428,161.88504038989123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.4667173036023,0.0,0.0,0.0
2,3,16,1,63458449.17775882,0.0,0.0,29477.03731929,23089.433005034076,5.162537064506978e-15,80.79599999999999,1800.0,0.0,0.0,1712.425525415245,57.555908049996674,1386.856933706059,0.0,0,0.0,6896.838367171301,262.332526,195.6651182,1807.563969,123.3375453,1516.627933,888.1829808,0.0,5.162537064506978e-15,8.8,236.6028118155943,920.0,120.0,572.2038200839048,0.0,0.0,162.16216216216216,806.5361842083158,219.68857306055452,129.0,31.0,118.0,69.47001427502633,57.555908049996674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1563.425525415245,0.0,0.0,0.0
2,3,16,2,63458449.17775882,0.0,0.0,29143.17691792,22608.21274325026,4.35146363386707e-12,107.476,1800.0,0.0,0.0,1635.6573249329344,74.72281468051257,1540.068325698417,0.0,0,0.0,6990.448465311864,273.1727136,192.238471,1774.835038,121.1775576,1579.298512,924.884759,0.0,-2.3869795029440866e-15,8.8,191.6028118155943,920.0,120.0,561.9430846496264,0.0,0.0,162.16216216216216,873.0,285.5951449787209,129.0,31.0,118.0,90.31101855753425,74.72281468051257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.6573249329344,0.0,0.0,0.0
2,3,16,3,63458449.17775882,0.0,0.0,28682.82079233,22272.05454452842,2.9028446313361655e-12,134.156,1800.0,0.0,0.0,1501.5793647989822,96.20907150183265,1464.4559297977567,0.0,0,0.0,6802.244366098572,262.332526,189.5040762,1758.420695,119.4539313,1516.627933,888.1829808,0.0,1.0130785099704553e-15,8.8,236.6028118155943,920.0,120.0,611.5522016227078,0.0,0.0,113.5135135135135,733.2644036871114,371.2736884723372,129.0,31.0,118.0,117.40432412479453,96.20907150183265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.5793647989822,0.0,0.0,0.0
2,3,16,4,63458449.17775882,0.0,0.0,28696.93029128,22208.80506954377,9.036382753180305e-13,160.836,1800.0,0.0,0.0,1455.8722282802544,124.79168376792215,1533.4034414134226,0.0,0,0.0,6854.067353461599,268.8366496,187.0811928,1751.166277,117.9266663,1554.230344,910.204085,0.0,-5.717648576819556e-14,8.8,244.84804066150463,900.059228143969,120.0,603.8689876013569,0.0,0.0,79.45945945945945,689.6625655776917,482.65579501403835,129.0,31.0,118.0,152.62562136223292,124.79168376792215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.8722282802544,0.0,0.0,0.0
2,3,16,5,63458449.17775882,0.0,0.0,28944.80842863,22348.320704834718,2.6985635948051367e-12,187.51600000000002,1800.0,0.0,0.0,1453.447496494328,161.31749739999762,1612.0830889790282,0.0,0,0.0,6955.8480828733545,272.4500455,191.2000924,1749.948106,120.5230154,1575.120538,922.4380111,0.0,7.494005416219807e-15,8.8,199.84804066150463,900.9769876911042,120.0,631.9393853046945,0.0,0.0,73.81072469829864,873.0,337.8590565098268,129.0,31.0,118.0,198.4133077709028,161.31749739999762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.447496494328,0.0,0.0,0.0
2,3,16,6,63458449.17775882,0.0,0.0,29593.84577979,22944.475570496008,-1.3634093853909235e-12,214.19600000000003,1800.0,0.0,0.0,1513.7539474307537,208.3561552110532,1572.5651158243152,0.0,0,0.0,7034.675218466123,277.508796,204.9413066,1742.738866,129.1847925,1604.366786,939.5654951,0.0,-3.980149543281186e-14,8.8,244.84804066150463,920.0,120.0,684.3337024329876,0.0,0.0,95.95394210778824,650.4571001515784,439.2167734627749,129.0,31.0,118.0,257.93730010217365,208.3561552110532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.7539474307537,0.0,0.0,0.0
2,3,16,7,63458449.17775882,0.0,0.0,31520.859990380006,24481.656692237008,-1.915134717478395e-13,255.20600000000002,1800.0,0.0,0.0,1878.5374088009282,269.8772699440387,1651.328024023383,0.0,0,0.0,7539.742702768351,301.3572125,235.8849863,1765.510508,148.690147,1742.242082,1020.309419,0.0,-5.784261958297066e-14,10.040000000000001,223.57934500080376,902.4134652443421,120.0,665.6155814555844,0.0,0.0,124.74012474012473,671.5384615384614,390.7309476119708,129.0,31.0,118.0,335.3184901328258,269.8772699440387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.5374088009282,0.0,0.0,0.0
2,3,16,8,63458449.17775882,0.0,0.0,34293.29242688,26587.797240282234,100.00000000000001,296.216,1800.0,0.0,0.0,2221.0,350.84045092725034,1977.975959471537,0.0,0,0.0,8289.816410398787,350.4993909,252.7413363,1864.483187,159.3155505,2026.348677,1186.690795,0.0,4.085620730620576e-14,11.280000000000001,268.57934500080376,920.0,120.0,638.3616709933624,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,31.0,118.0,435.0966058911532,350.84045092725034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,16,9,63458449.17775882,0.0,0.0,36166.3947931,28535.637291521492,100.00000000000021,335.98600000000005,1800.0,0.0,0.0,2221.0,441.4133782702665,1924.7685119379123,0.0,0,0.0,8327.18189020818,341.8272444,270.9821805,1897.732562,170.8136702,1976.212234,1157.329385,0.0,2.717825964282383e-13,11.280000000000001,223.57934500080373,920.0,120.0,746.0,0.0,0.0,113.5135135135135,745.7159597534828,386.5896453980209,129.0,31.0,118.0,549.9493932728951,441.4133782702665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,16,10,63458449.17775882,0.0,0.0,36780.841595310005,29281.833310499333,99.99999999999795,362.7300000000001,1800.0,0.0,0.0,2221.0,392.185868655005,1865.3228157753379,0.0,0,0.0,8218.508684430342,323.7602651,275.7933324,1901.222368,173.8463807,1871.761269,1096.159755,0.0,1.5631940186722204e-13,10.040000000000001,178.57934500080373,920.0,120.0,746.0,0.0,0.0,79.45945945945945,665.7972834267804,502.5665390174272,129.0,31.0,118.0,488.4995338716709,392.185868655005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,16,11,63458449.17775882,0.0,0.0,36822.78762103001,29247.5605086924,92.87772157385324,375.08000000000004,1800.0,0.0,0.0,2221.0,396.2839208209666,1935.6168986748917,0.0,0,0.0,8292.900819495857,325.9282971,275.4472062,1922.25433,173.6282,1884.295353,1103.500092,0.0,9.314771176605063e-14,8.8,143.07054375663063,920.0,120.00000000000003,746.0,0.0,0.0,95.9068697947117,865.5364684548146,351.796577312199,129.0,31.0,118.0,493.37698311316615,396.2839208209666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
2,3,16,12,63458449.17775882,0.0,0.0,36783.14787672,29225.826081585165,94.5270607036931,388.1700000000001,1800.0,0.0,0.0,2221.0,400.0281002833435,1896.014029557477,0.0,0,0.0,8257.042129840822,327.373661,276.8317111,1905.518967,174.5009229,1892.651462,1108.393681,0.0,2.1338486533295509e-13,8.8,188.07054375663063,920.0,120.0,746.0,0.0,0.0,124.67893073312521,822.651594422684,321.6057817193967,129.0,31.0,118.0,498.0777226822711,400.0281002833435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0
