year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,lower_solar,upper_solar,moz_hydro,zim_hydro,zam_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,BTSW_load,MAL_load,MOZ_load,NAM_load,MIM_load,ZAM_load,zam_oil,nam_oil,mal_gas,zam_coal,zim_coal,nam_coal,btsw_coal,zam_biomass,mal_biomass
10,10,7,20,50649849.43919268,0.0,0.0,41169.16506031,36706.31262047675,0.0,0.0,1800.0,0.0,0.0,569.0134965482639,0.0,1413.8793535803838,0.0,,,,,,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0134965482639,0.0,0.0,0.0,377.5100873,246.5255477,2093.209419,155.3974269,2182.50612,1278.141295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,7,21,50649849.43919268,0.0,0.0,38987.01789353,35457.12745246486,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.2233255,261.3630031,2090.782225,164.7502199,2065.221886,1209.456117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,7,22,50649849.43919268,0.0,0.0,35708.718471809996,32018.019969524325,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.9420195,238.7535479,2052.888013,150.4983454,1861.249412,1090.003695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,7,23,50649849.43919268,0.0,0.0,32837.265545199996,26736.746535351314,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,297.2450929,216.8506366,1981.056148,136.691841,1718.468609,1006.386958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,7,24,50649849.43919268,0.0,0.0,30791.95115034,24146.878646787136,2.327027459614328e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,281.3684957,196.3608128,1877.093418,123.7760765,1626.680941,952.6333355,0.0,2.327027459614328e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,1,50857809.22129,0.0,0.0,30390.660345359996,23081.340457160568,-1.3322676295501878e-15,0.0,1800.0,0.0,0.0,2072.0,373.63844086021504,1509.7890429088914,0.0,,,,,,0.0,873.0,263.15060204867643,129.0,373.63844086021504,373.63844086021504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,280.4864538,192.8280849,1836.649559,121.5492208,1621.581576,949.6469936,0.0,-1.3322676295501878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,2,50857809.22129,0.0,0.0,29877.758307090004,23158.56205948984,-3.730349362740526e-14,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,272.5481664,185.762629,1804.673747,117.0955093,1575.687806,922.7702206,0.0,-3.730349362740526e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,3,50857809.22129,0.0,0.0,29640.4442258,22902.006295933086,1.176836406102666e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,275.1942697,182.2299011,1788.624843,114.8686536,1590.985773,931.7291703,0.0,1.176836406102666e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,4,50857809.22129,0.0,0.0,30051.968397099998,23346.89729193308,-6.88338275267597e-14,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,276.9583311,180.1102607,1780.423121,113.5325379,1601.184374,937.7017781,0.0,-6.88338275267597e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,5,50857809.22129,0.0,0.0,31324.320979269996,25204.94464267028,-1.0746958878371515e-12,0.0,1800.0,0.0,0.0,1973.1861457296757,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.1861457296757,0.0,0.0,0.0,277.840373,181.8766247,1778.261857,114.6459657,1606.283739,940.68812,0.0,-1.0746958878371515e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,6,50857809.22129,0.0,0.0,35072.49129447,31174.044642670284,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,930.1621621621622,0.0,,,,,,162.16216216216216,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0708669,181.8766247,1765.416305,114.6459657,1682.77344,985.4827923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,7,50857809.22129,0.0,0.0,36905.32408876,34079.64766352432,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.5318548,187.8822604,1788.569654,118.4316194,1835.752845,1075.072137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,8,50857809.22129,0.0,0.0,36705.333646830004,33863.44178035676,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.1162455,205.1926326,1888.143506,129.3432159,1896.94458,1110.90786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,9,50857809.22129,0.0,0.0,37280.79304695,33730.38263140192,0.0,0.0,1800.0000000000005,0.0,0.0,0.0,0.0,755.177419354839,0.0,,,,,,0.0,755.177419354839,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.824039,225.6824564,1921.427171,142.2589803,1866.348647,1092.98996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,10,50857809.22129,0.0,0.0,37021.281491149995,34205.007017459466,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.8294836,233.4544561,1919.653947,147.1580618,1779.660344,1042.22268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,11,50857809.22129,0.0,0.0,37363.33643201,34574.79614271351,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3013609,238.0470042,1945.378542,150.0529754,1759.263142,1030.277465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,12,50857809.22129,0.0,0.0,37567.7665667,34795.801693729736,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.1779357,241.9329995,1928.265687,152.5025133,1851.050681,1084.031011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,13,50857809.22129,0.0,0.0,37344.84500529001,33786.805411124325,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.7623488,239.4600917,1910.709559,150.9437154,1912.242546,1119.866809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,14,50857809.22129,0.0,0.0,36766.34560545,33218.221208872346,0.0,0.0,1800.0,0.0,0.0,711.1794456681753,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.1794456681753,0.0,0.0,0.0,314.8857515,225.6824564,1910.709559,142.2589803,1820.454878,1066.113187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,15,50857809.22129,0.0,0.0,36529.87871342,33673.76077126486,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.8911962,213.3179087,1924.774496,134.4649852,1733.766575,1015.345907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,16,50857809.22129,0.0,0.0,36938.49275689,34115.50568312432,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5989897,207.6655403,1899.903154,130.9020138,1703.170642,997.4280079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,17,50857809.22129,0.0,0.0,37386.22285838999,34599.53822528648,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.6552576,210.1384481,1879.620437,132.4608117,1743.965176,1021.318515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,18,50857809.22129,0.0,0.0,38059.28901948,35327.17731835675,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.2396482,215.7908164,1877.459174,136.0237831,1805.156911,1057.154238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,19,50857809.22129,0.0,0.0,40153.55958117,34751.25360126482,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,341.3467395,221.7964521,1995.176273,139.8094367,1973.434281,1155.702533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,20,50857809.22129,0.0,0.0,41137.19906031,35330.9304413493,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,377.5100873,246.5255477,2093.209419,155.3974269,2182.50612,1278.141295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,21,50857809.22129,0.0,0.0,39323.03789353,35812.72222142737,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,880.670095902354,0.0,,,,,,7.670095902353978,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.2233255,261.3630031,2090.782225,164.7502199,2065.221886,1209.456117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,22,50857809.22129,0.0,0.0,36019.839471809995,30282.366996551307,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,321.9420195,238.7535479,2052.888013,150.4983454,1861.249412,1090.003695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,23,50857809.22129,0.0,0.0,33336.2405452,27276.178967783748,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,297.2450929,216.8506366,1981.056148,136.691841,1718.468609,1006.386958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,8,24,50857809.22129,0.0,0.0,31278.653150339997,24673.04297111146,2.327027459614328e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,281.3684957,196.3608128,1877.093418,123.7760765,1626.680941,952.6333355,0.0,2.327027459614328e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,1,51842229.38541929,0.0,0.0,30634.07064719,23228.920140039674,4.107825191113079e-14,0.0,1800.0,0.0,0.0,2072.0,373.63844086021504,1625.3556322784368,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,373.63844086021504,373.63844086021504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,268.0173445,195.6651182,1836.649559,123.3375453,1549.493681,907.4301522,0.0,4.107825191113079e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,2,51842229.38541929,0.0,0.0,30278.113701319995,23591.37870190065,-4.050093593832571e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,279.092442,192.238471,1804.673747,121.1775576,1613.522349,944.927268,0.0,-4.050093593832571e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,3,51842229.38541929,0.0,0.0,29846.81767823,23125.11273099254,-2.864375403532904e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,268.0173445,189.5040762,1788.624843,119.4539313,1549.493681,907.4301522,0.0,-2.864375403532904e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,4,51842229.38541929,0.0,0.0,30233.792877879998,23543.464298181734,4.3076653355456074e-14,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,274.6624143,187.0811928,1780.423121,117.9266663,1587.910947,929.9284599,0.0,4.3076653355456074e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,5,51842229.38541929,0.0,0.0,31678.884034030005,25339.59797836758,-2.0694557179012918e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1017.8442205837285,0.0,,,,,,0.0,873.0,144.84422058372854,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,278.3541135,191.2000924,1778.261857,120.5230154,1609.253837,942.4274985,0.0,-2.0694557179012918e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,6,51842229.38541929,0.0,0.0,35042.42062999,31308.697978367578,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.5224885,204.9413066,1765.416305,129.1847925,1639.13386,959.9261398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,7,51842229.38541929,0.0,0.0,37540.92288868,31926.78150127562,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,768.0,0.0,,,,,,0.0,0.0,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,307.8877068,235.8849863,1788.569654,148.690147,1779.996952,1042.419807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,8,51842229.38541929,0.0,0.0,37689.85061988,34927.78445392433,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0948099,252.7413363,1888.143506,159.3155505,2070.260214,1212.406713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,9,51842229.38541929,0.0,0.0,38431.71260929999,35729.797415459456,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.2347356,270.9821805,1921.427171,170.8136702,2019.037301,1182.409034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,10,51842229.38541929,0.0,0.0,38330.40781901,35620.27872325406,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.7762398,275.7933324,1919.653947,173.8463807,1912.322854,1119.91384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,11,51842229.38541929,0.0,0.0,38328.13314453001,35617.81961570812,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.9912536,275.4472062,1945.378542,173.6282,1925.128555,1127.413245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,12,51842229.38541929,0.0,0.0,38336.174354619994,35626.51281580541,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.4679389,276.8317111,1928.265687,174.5009229,1933.665744,1132.412879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,13,51842229.38541929,0.0,0.0,38123.63144761,35396.73670011892,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.4679389,276.1394586,1910.709559,174.0645615,1933.665744,1132.412879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,14,51842229.38541929,0.0,0.0,37589.68847926999,34819.50105867028,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.1493594,268.2131709,1910.709559,169.0682245,1775.72833,1039.919974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,15,51842229.38541929,0.0,0.0,37721.29009827,32889.77307921076,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,296.8126093,265.4787761,1924.774496,167.3445981,1715.968283,1004.922692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,16,51842229.38541929,0.0,0.0,38021.356287170005,33194.37234537576,0.0,0.0,1800.0,0.0,0.0,855.8700774467097,0.0,1235.9265362802107,0.0,,,,,,0.0,755.177419354839,480.7491169253717,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.8700774467097,0.0,0.0,0.0,287.2141877,265.4787761,1899.903154,167.3445981,1660.476749,972.4251785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,17,51842229.38541929,0.0,0.0,38435.79654005,35734.21247572973,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.8126093,262.3636403,1879.620437,165.3809717,1715.968283,1004.922692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,18,51842229.38541929,0.0,0.0,38953.23166671999,36293.60180185948,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.9161562,254.4719672,1877.459174,160.4064541,1861.099887,1089.916129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,19,51842229.38541929,0.0,0.0,41175.8085689,36705.8143573325,0.0,0.0,1800.0,0.0,0.0,576.6939311411616,0.0,1413.8793535803838,0.0,,,,,,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.6939311411616,0.0,0.0,0.0,344.8046985,257.2063621,1995.176273,162.1300804,1993.425845,1167.410194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,20,51842229.38541929,0.0,0.0,41534.759109709994,36678.89306677175,0.0,0.0,1800.0,0.0,0.0,1251.8015828099797,0.0,1153.747631185822,0.0,,,,,,7.670095902353978,873.0,273.07753528346797,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.8015828099797,0.0,0.0,0.0,361.786509,276.1394586,2093.209419,174.0645615,2091.603103,1224.905752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,21,51842229.38541929,0.0,0.0,39515.614447299995,36379.82064843239,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,521.7625378378868,0.0,,,,,,0.0,0.0,521.7625378378868,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.2347356,281.9889945,2090.782225,177.7518176,2019.037301,1182.409034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,22,51842229.38541929,0.0,0.0,36235.691599800004,30410.72064843239,0.0,0.0,1800.0,0.0,0.0,2072.0,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,296.8126093,262.0521288,2052.888013,165.1846104,1715.968283,1004.922692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,23,51842229.38541929,0.0,0.0,33100.51041248,29966.335581059473,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0173445,234.5350963,1981.056148,147.8392436,1549.493681,907.4301522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,9,24,51842229.38541929,0.0,0.0,31464.30181239,24873.744227381732,-1.580957587066223e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,275.4007429,211.1369634,1877.093418,133.0902259,1592.179459,932.4282295,0.0,-1.580957587066223e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,10,1,51980724.07806793,0.0,0.0,30951.57864719,23564.501936029203,-1.3788969965844444e-13,0.0,1800.0,0.0,0.0,2072.0,373.63844086021504,1633.025728180791,0.0,,,,,,7.670095902353978,873.0,378.7171914182219,129.0,373.63844086021504,373.63844086021504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,268.0173445,195.6651182,1836.649559,123.3375453,1549.493681,907.4301522,0.0,-1.3788969965844444e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,10,2,51980724.07806793,0.0,0.0,30602.617701319996,23942.193837035786,-1.7763568394002505e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,279.092442,192.238471,1804.673747,121.1775576,1613.522349,944.927268,0.0,-1.7763568394002505e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,10,3,51980724.07806793,0.0,0.0,30315.29667823,23631.57651477632,1.6564527527407336e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,268.0173445,189.5040762,1788.624843,119.4539313,1549.493681,907.4301522,0.0,1.6564527527407336e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,10,4,51980724.07806793,0.0,0.0,30811.59087788,24168.110784668224,2.7045032879868813e-13,0.0,1800.0,0.0,0.0,2072.0,0.0,1251.7171914182218,0.0,,,,,,0.0,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,274.6624143,187.0811928,1780.423121,117.9266663,1587.910947,929.9284599,0.0,2.7045032879868813e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,10,5,51980724.07806793,0.0,0.0,32289.046034030005,26177.694590257805,3.61577434659921e-12,0.0,1800.0,0.0,0.0,2038.3822032880923,0.0,873.0,0.0,,,,,,0.0,873.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.3822032880923,0.0,0.0,0.0,278.3541135,191.2000924,1778.261857,120.5230154,1609.253837,942.4274985,0.0,3.61577434659921e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
