year,month,dom,hour,obj,infinite_solar_penalty,infinite_solar,load,coal,oil,gas,nuclear,zrb_solar,zrb_hydro,biomass,zrb_load,zrb_oil,zrb_gas,zrb_coal,zrb_biomass,itt_hydro,kgu_hydro,kgl_hydro,vic_hydro,ka_n_hydro,ka_s_hydro,ka_solar,bg_n_hydro,bg_s_hydro,bg_solar,dg_n_hydro,dg_s_hydro,dg_solar,cb_hydro,cb_solar,mn_hydro,mn_solar,biomas
2,3,0,11,45051352.45448198,0.0,0.0,38381.08910193,29691.816808301548,0.0,0.0,1800.0,2950.302988425321,3161.94950265687,,5511.0539592,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,1136.6562447607084,0.0,0.0,0.0,677.0,376.80357186634706,391.86217252468197,787.6748883194813,1421.7845711399307,0.0,0.0,0.0
2,3,0,12,45051352.45448198,0.0,0.0,38474.87473832,30195.636696874204,0.0,0.0,1800.0,1416.8739545655355,4292.948525122371,,5510.499266600001,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,733.3801392944089,0.0,0.0,0.0,677.0,302.71430328618135,466.79753517686254,1992.7631793651478,216.69628009426407,0.0,0.0,0.0
2,3,0,13,45051352.45448198,0.0,0.0,38205.50338731,30125.75153740699,0.0,0.0,1800.0,910.7387014051118,4577.756666387856,,5495.0170807,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,512.7253422354919,0.0,0.0,0.0,677.0,544.4960525200536,224.3434711069685,2035.7895713967605,173.66988806265135,0.0,0.0,0.0
2,3,0,14,45051352.45448198,0.0,0.0,37655.35455917,29672.40496963378,0.0,0.0,1800.0,1027.0146653679767,4320.07178031711,,5224.5116977,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,371.29890481660215,0.0,0.0,0.0,677.0,392.6381695118837,376.21886942614736,1929.9625683341849,279.4968911252272,0.0,0.0,0.0
2,3,0,15,45051352.45448198,0.0,0.0,37562.77010537,29721.745604939493,0.0,0.0,1800.0,558.0230486376265,4639.631460336348,,5136.8334616,0.0,0.0,0.0,0.0,0.0,423.471042471042,768.0,129.0,0.0,0.0,224.40969562005574,0.0,0.0,0.0,677.0,570.1604178653059,197.89720787302753,2072.0,135.71614514454328,0.0,0.0,0.0
2,3,0,16,45051352.45448198,0.0,0.0,37409.09243337,29085.62472211604,0.0,0.0,1800.0,149.00416338043627,5518.6332046332045,,5019.9597896,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,610.0,0.0,73.72925013435953,0.0,0.0,0.0,677.0,677.0,57.53582892100662,2072.0,17.739084325070117,0.0,0.0,0.0
2,3,0,17,45051352.45448198,0.0,0.0,37321.63901515,29288.08464958297,0.0,0.0,1800.0,0.0,4908.6332046332045,,5086.0561084,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,18,45051352.45448198,0.0,0.0,37346.23619672,29106.430048279028,0.0,0.0,1800.0,0.0,5578.879353580383,,5308.6692975,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,19,45051352.45448198,0.0,0.0,37865.48634240001,30277.781557122278,0.0,0.0,1800.0,0.0,4968.879353580383,,5632.3182265000005,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,20,45051352.45448198,0.0,0.0,39372.82701981,31330.33684189811,0.0,0.0,1800.0,0.0,5519.529407358806,,5917.724713199999,0.0,0.0,0.0,0.0,162.16216216216216,430.15809357745457,762.2091516191891,129.0,610.0,26.35215053763477,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,21,45051352.45448198,0.0,0.0,37921.19100410001,30275.65066247654,0.0,0.0,1800.0,0.0,5031.231504118019,,5809.1236645,0.0,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,62.35215053763477,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,22,45051352.45448198,0.0,0.0,35248.4684029,26898.819122826208,0.0,0.0,1800.0,0.0,5518.6332046332045,,5249.711139600001,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,610.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,23,45051352.45448198,0.0,0.0,32818.04088318,24881.32991231811,0.0,0.0,1800.0,0.0,4908.6332046332045,,4864.1861363,0.0,0.0,0.0,0.0,162.16216216216216,423.471042471042,768.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
2,3,0,24,45051352.45448198,0.0,0.0,31149.708999790008,21945.481727273615,-1.616484723854228e-13,0.0,1800.0,0.0,5578.879353580383,,4799.1322261,-1.616484723854228e-13,0.0,0.0,0.0,162.16216216216216,873.0,378.7171914182219,129.0,610.0,462.0,0.0,0.0,0.0,0.0,677.0,677.0,0.0,2072.0,0.0,0.0,0.0,0.0
